field,angle,ik,ikprime,qx,qy,qz,t2_raw,t2_smoothed
0.1,0,0,0,0.0,0.0,0.0,0.031842828925106294,0.02964335389481833
0.1,0,0,1,0.036050656752339885,-0.02081385638042621,-2.8798012967783443e-18,0.023768089288395567,0.022832801175547122
0.1,0,0,2,0.07210131350467976,-0.04162771276085245,-5.7596025935566855e-18,0.010089630581803377,0.010483856884724857
0.1,0,0,3,0.03605065675233987,0.02081385638042621,2.156865190553251e-18,0.024043693725682044,0.022629210136168112
0.1,0,0,4,0.07210131350467976,-2.7755575615628914e-17,-7.229361062250901e-19,0.014309933943092422,0.014124531672556664
0.1,0,0,5,5.551115123125783e-17,-0.4162771276085246,-5.0366664873315985e-17,0.002716577092436201,0.002627940299406252
0.1,0,0,6,0.03605065675233994,-0.4370909839889509,-5.324646617009432e-17,0.0018405650205667176,0.0018906399491187427
0.1,0,0,7,0.03605065675233993,-0.3954632712280984,-4.820979968276272e-17,0.0022892440738482016,0.002284123474779905
0.1,0,0,8,0.07210131350467978,-0.4162771276085246,-5.108960097954106e-17,0.001529258865475534,0.001655296204301554
0.1,0,0,9,0.07210131350467978,-0.37464941484767217,-4.605293449220947e-17,0.001742456294184453,0.0016960052225210131
0.1,0,0,10,-0.32445591077105895,-0.22895242018468848,-2.4448453202310898e-17,0.0020717317561178153,0.002097673361966258
0.1,0,0,11,-0.28840525401871897,-0.2497662765651148,-2.7328254499089243e-17,0.002472314307389896,0.002337729024322867
0.1,0,0,12,-0.32445591077105895,-0.18732470742383595,-1.941178671497929e-17,0.0016171998685952128,0.0017197651317287562
0.1,0,0,13,-0.28840525401871897,-0.20813856380426227,-2.229158801175764e-17,0.00189542780914912,0.0018721764180020526
0.1,0,0,14,-0.28840525401871897,-0.16651085104340985,-1.7254921524426052e-17,0.001191332721079689,0.0013091291061217555
0.1,0,1,0,-0.036050656752339885,0.02081385638042621,2.8798012967783443e-18,0.023768089288395567,0.022832801175547122
0.1,0,1,1,0.0,0.0,0.0,0.03492962422397146,0.032520220916795996
0.1,0,1,2,0.03605065675233987,-0.020813856380426238,-2.8798012967783412e-18,0.024363611130639413,0.02340904951429519
0.1,0,1,3,-1.3877787807814457e-17,0.04162771276085242,5.0366664873315954e-18,0.023323156303549558,0.022219194345667652
0.1,0,1,4,0.03605065675233987,0.020813856380426182,2.156865190553254e-18,0.02533493708684753,0.023828404280157072
0.1,0,1,5,-0.03605065675233983,-0.3954632712280984,-4.748686357653764e-17,0.0027332510752440054,0.0025438526957776916
0.1,0,1,6,5.551115123125783e-17,-0.4162771276085247,-5.036666487331598e-17,0.0021404009491082705,0.002049783869397776
0.1,0,1,7,4.163336342344337e-17,-0.37464941484767217,-4.532999838598438e-17,0.0024632751256051114,0.0023541790627530216
0.1,0,1,8,0.0360506567523399,-0.3954632712280984,-4.8209799682762715e-17,0.001886543603912957,0.001854313812316184
0.1,0,1,9,0.0360506567523399,-0.35383555846724596,-4.3173133195431126e-17,0.0019671199879281584,0.0018638559580543225
0.1,0,1,10,-0.3605065675233988,-0.20813856380426227,-2.1568651905532554e-17,0.0022888379181968204,0.00242166949449909
0.1,0,1,11,-0.32445591077105884,-0.2289524201846886,-2.4448453202310898e-17,0.002503980151505787,0.002554164246938299
0.1,0,1,12,-0.3605065675233988,-0.16651085104340974,-1.6531985418200946e-17,0.0017871917484596472,0.0019091424891105341
0.1,0,1,13,-0.32445591077105884,-0.18732470742383606,-1.9411786714979297e-17,0.0019758915106926093,0.0020847885583964868
0.1,0,1,14,-0.32445591077105884,-0.14569699466298364,-1.4375120227647708e-17,0.0013123799753183855,0.0014864809973041302
0.1,0,2,0,-0.07210131350467976,0.04162771276085245,5.7596025935566855e-18,0.010089630581803377,0.010483856884724857
0.1,0,2,1,-0.03605065675233987,0.020813856380426238,2.8798012967783412e-18,0.024363611130639413,0.02340904951429519
0.1,0,2,2,0.0,0.0,0.0,0.03352991513252368,0.031224206039993013
0.1,0,2,3,-0.036050656752339885,0.06244156914127866,7.916467784109937e-18,0.011969736663071126,0.012266866335852025
0.1,0,2,4,0.0,0.04162771276085242,5.0366664873315954e-18,0.02307559603401033,0.02195714062849285
0.1,0,2,5,-0.0721013135046797,-0.3746494148476721,-4.46070622797593e-17,0.0021130910973803105,0.002048487826369212
0.1,0,2,6,-0.036050656752339816,-0.39546327122809843,-4.748686357653764e-17,0.0018778359496981424,0.0017579136384855022
0.1,0,2,7,-0.03605065675233983,-0.3538355584672459,-4.245019708920604e-17,0.0018769058916406937,0.001829425196214236
0.1,0,2,8,2.7755575615628914e-17,-0.3746494148476721,-4.532999838598438e-17,0.0017438674437963665,0.0016694361630546282
0.1,0,2,9,2.7755575615628914e-17,-0.3330217020868197,-4.029333189865279e-17,0.0016222982726590896,0.0015808590170519317
0.1,0,2,10,-0.3965572242757387,-0.18732470742383603,-1.8688850608754213e-17,0.0026622053716144375,0.002737392072013709
0.1,0,2,11,-0.3605065675233987,-0.20813856380426235,-2.1568651905532557e-17,0.002777320516191559,0.0029529333913877755
