field,angle,sublattice,ik,ikprime,qx,qy,qz,structure_factor
0.5,5,1,0,6,0.03605065675233994,-0.4370909839889509,-5.324646617009432e-17,0.7517120435531492
0.5,5,1,0,7,0.03605065675233993,-0.3954632712280984,-4.820979968276272e-17,0.8476835543895224
0.5,5,1,0,8,0.07210131350467978,-0.4162771276085246,-5.108960097954106e-17,0.7355250351503253
0.5,5,1,0,9,0.07210131350467978,-0.37464941484767217,-4.605293449220947e-17,0.7533643944757964
0.5,5,1,0,10,-0.32445591077105895,-0.22895242018468848,-2.4448453202310898e-17,0.6447868686139623
0.5,5,1,0,11,-0.28840525401871897,-0.2497662765651148,-2.7328254499089243e-17,0.7558573617214859
0.5,5,1,0,12,-0.32445591077105895,-0.18732470742383595,-1.941178671497929e-17,0.7858836131223734
0.5,5,1,0,13,-0.28840525401871897,-0.20813856380426227,-2.229158801175764e-17,0.7789832408490254
0.5,5,1,0,14,-0.28840525401871897,-0.16651085104340985,-1.7254921524426052e-17,0.7648437493481406
0.5,5,1,1,0,-0.036050656752339885,0.02081385638042621,2.8798012967783443e-18,12.603258444848317
0.5,5,1,1,1,0.0,0.0,0.0,19.49843750000381
0.5,5,1,1,2,0.03605065675233987,-0.020813856380426238,-2.8798012967783412e-18,12.603258444848317
0.5,5,1,1,3,-1.3877787807814457e-17,0.04162771276085242,5.0366664873315954e-18,12.865900909358697
0.5,5,1,1,4,0.03605065675233987,0.020813856380426182,2.156865190553254e-18,13.061355701407347
0.5,5,1,1,5,-0.03605065675233983,-0.3954632712280984,-4.748686357653764e-17,1.0362380433397376
0.5,5,1,1,6,5.551115123125783e-17,-0.4162771276085247,-5.036666487331598e-17,0.9319193570193478
0.5,5,1,1,7,4.163336342344337e-17,-0.37464941484767217,-4.532999838598438e-17,1.0965260870460363
0.5,5,1,1,8,0.0360506567523399,-0.3954632712280984,-4.8209799682762715e-17,0.8476835543895227
0.5,5,1,1,9,0.0360506567523399,-0.35383555846724596,-4.3173133195431126e-17,0.9672631117733289
0.5,5,1,1,10,-0.3605065675233988,-0.20813856380426227,-2.1568651905532554e-17,0.6656824596853798
0.5,5,1,1,11,-0.32445591077105884,-0.2289524201846886,-2.4448453202310898e-17,0.6447868686139624
0.5,5,1,1,12,-0.3605065675233988,-0.16651085104340974,-1.6531985418200946e-17,0.824856023797485
0.5,5,1,1,13,-0.32445591077105884,-0.18732470742383606,-1.9411786714979297e-17,0.7858836131223729
