field,angle,mode,ik,kx,ky,energy,vx_archived,surface_weight,inverse_tau,tau,sigma_term
0.1,1,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,1.3586007837216547,0.7360513934495686,0.025272673829284945
0.1,1,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.3227572899822504,0.7559965895280899,9.66914815026454e-05
0.1,1,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,1.1531875179647662,0.8671616579451682,0.03216939312494866
0.1,1,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.1502001968460085,0.869413866161842,0.009592201007599213
0.1,1,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.0642144765267203,0.9396602114112399,3.3458206336436486e-05
0.1,2,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.1769324702528472,0.8496664212052576,2.2459897908768872e-05
0.1,2,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,1.2905732113750918,0.7748494941519132,0.0011275041960590046
0.1,2,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,1.3840661788070483,0.7225088043563914,6.197857699512739e-05
0.1,2,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,1.2276725726600173,0.8145494346536426,0.006163607553939903
0.1,2,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,1.3448415427409053,0.7435820267433977,0.009661247274198115
0.1,2,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.0838280977735926,0.9226555410901481,5.121284494793574e-06
0.1,2,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,0.9075810532546282,1.1018299648433085,0.008888586886115928
0.1,2,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.0978252782927334,0.9108917600760069,0.0021181392497790484
0.1,2,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,0.9484111865098795,1.0543949862927762,0.014938700286491198
0.1,2,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.1519999630364912,0.8680555834083161,2.233175049796666e-07
0.1,2,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,1.3211331871566157,0.7569259554763221,0.025989411820852192
0.1,2,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.308053311339319,0.7644948346761935,9.777840163552024e-05
0.1,2,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,1.263020563239058,0.7917527466342011,0.02937192290603329
0.1,2,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.2764177385871263,0.7834425750827511,0.00864368392383792
0.1,2,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.1306670441162736,0.8844336670143219,3.1491770921548225e-05
0.1,3,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.1182532295709595,0.8942518327299356,2.3638459007657827e-05
0.1,3,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,1.1344877024552102,0.8814551253714275,0.0012826288976051808
0.1,3,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,1.2063453668145268,0.8289500067800634,7.110936435729129e-05
0.1,3,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,1.248158012404782,0.80118061179877,0.006062447115997159
0.1,3,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,1.3729845309390116,0.7283403253757564,0.009463214185048313
0.1,3,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.1978505236207537,0.8348287038163082,4.633793551612506e-06
0.1,3,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,0.9630539600618713,1.0383634162469517,0.008376595063819787
0.1,3,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.0998172716044552,0.9092419493841573,0.0021143028677474223
0.1,3,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,0.9720059568609142,1.0288002794031144,0.014576073699570877
0.1,3,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.05714534747087,0.9459437175714905,2.433551432614769e-07
0.1,3,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,1.2365606528527615,0.8086946626459341,0.02776691494428186
0.1,3,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.177199262768948,0.8494738585274434,0.00010864716457260579
0.1,3,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,1.1122816904177588,0.8990528286269036,0.033352470810032904
0.1,3,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.0932412538291243,0.9147111824562577,0.010091964100772554
0.1,3,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.0240617132838579,0.9765036491729593,3.477007984965452e-05
0.1,4,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.2377228193469958,0.8079353344455467,2.1356787411692205e-05
0.1,4,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,1.3217872600881813,0.7565513983946905,0.0011008781481595487
0.1,4,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,1.3533860203213086,0.7388874903278438,6.338358084205621e-05
0.1,4,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,1.3217904117099495,0.7565495945051821,0.005724729030847727
0.1,4,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,1.336707760575111,0.7481066763387052,0.009720035352711546
0.1,4,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.1976760113226614,0.8349503459584562,4.634468737517486e-06
0.1,4,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,0.9792018587863099,1.0212398914759708,0.008238457653711262
0.1,4,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.1420009744431892,0.8756559953791412,0.0020362038766956617
0.1,4,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,0.9718594878168483,1.0289553299997776,0.014578270461147807
0.1,4,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.1328597695140208,0.882721786853623,2.2709055825359448e-07
0.1,4,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,1.2632066535221027,0.7916361089547591,0.027181201409502788
0.1,4,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.335617026471704,0.7487176190331276,9.576050582005497e-05
0.1,4,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,1.2168682552250567,0.8217816478539434,0.030485915342849747
0.1,4,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.2484560761789611,0.8009893332095522,0.008837276455007271
0.1,4,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.1775877130267853,0.8491936430193154,3.023698969339012e-05
0.1,5,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.2041827029811079,0.8304387677421146,2.195163828707546e-05
0.1,5,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,1.298559388587749,0.7700841477012091,0.0011205700131507168
0.1,5,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,1.4002465147864913,0.7141599635778986,6.126239295987425e-05
0.1,5,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,1.2461310796966816,0.8024837966832575,0.006072308175199321
0.1,5,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,1.3702851475241395,0.72977511418468,0.009481856176073798
0.1,5,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.2041740985450633,0.830444701649242,4.609459744115062e-06
0.1,5,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,0.9635180878413754,1.0378632353860187,0.008372560048270172
0.1,5,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.126395726780994,0.8877874589046898,0.0020644137367218226
0.1,5,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,0.989892622907526,1.010210579267463,0.014312694261739284
0.1,5,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.1453964983396303,0.873060116256338,2.2460497989552494e-07
0.1,5,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,1.2570947557187873,0.7954849826958474,0.02731335431558283
0.1,5,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.2349300868482638,0.8097624397119982,0.00010356809944053387
0.1,5,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,1.2010981074097304,0.8325714559292616,0.03088618854973963
0.1,5,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.1409630180518266,0.876452596778712,0.009669858981026097
0.1,5,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.0761170715798416,0.9292669230977866,3.308813555906119e-05
0.1,6,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.0976958660758889,0.9109991491312269,2.4081153937375412e-05
0.1,6,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,1.1260681891328128,0.8880456882190251,0.0012922190016462116
0.1,6,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,1.2612887386376082,0.7928398703378249,6.801174830293264e-05
0.1,6,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,1.226311192931302,0.8154537003039652,0.00617045003440331
0.1,6,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,1.2713853190664273,0.7865436111330085,0.010219440553690324
0.1,6,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.0456201484955694,0.9563702473013672,5.308421074455828e-06
0.1,6,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,0.9298726719749242,1.0754160544111215,0.008675502884618503
0.1,6,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,0.9355298382724057,1.06891299356806,0.0024855934212056154
0.1,6,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,0.8828064017191629,1.1327511876359484,0.016048853334135322
0.1,6,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,0.9669472555850523,1.0341825722385953,2.660556260913331e-07
0.1,6,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,1.1558229092794756,0.865184443024569,0.02970651835635664
0.1,6,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.1436950094312655,0.8743589783584683,0.00011182995552320341
0.1,6,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,1.1454667779311818,0.8730065500512305,0.032386223089938555
0.1,6,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.0302319537560112,0.9706551969721073,0.010709191698921056
