field,temperature,angle,mode,ik,kx,ky,energy,vx_archived,surface_weight,inverse_tau,tau,sigma_term,inverse_tau_error
2.0,4.0,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,2.113016948274213,0.4732569707104057,2.6268563707843933e-06,0.3835707254458922
2.0,4.0,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,1.8950666996652514,0.5276859121510826,0.004256901907184249,0.3932990470217856
2.0,4.0,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.9755615616132802,0.5061851877616922,0.0011770561123149834,0.342271325328571
2.0,4.0,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,1.8740019347598678,0.533617378643816,0.007560307276546152,0.3570033623340231
2.0,4.0,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,2.0989894929078297,0.4764197264344819,1.2256457612161766e-07,0.3385994594923873
2.0,4.0,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,2.1722432328265584,0.46035360354134175,0.015806459402122476,0.37761290490797483
2.0,4.0,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,2.239463217088977,0.4465355770834563,5.711161543571201e-05,0.44339576631913197
2.0,4.0,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,2.091102990515368,0.4782165223500266,0.01774056217243008,0.36460025566744403
2.0,4.0,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,2.0856700451307053,0.47946222478221945,0.005289883465932254,0.38672854098843384
2.0,4.0,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,2.068633778157176,0.48341084369744797,1.7212668534095806e-05,0.38395178581939005
3.0,0.5,0,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,2.108032344547359,0.4743760230181487,1.2539552913297456e-05,0.5182479550604577
3.0,0.5,0,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,2.2807685176635593,0.43844870369589695,0.0006379984202155712,0.512664629026309
3.0,0.5,0,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,2.883509595148828,0.34679960894958856,2.9749320887942756e-05,0.697644922501755
3.0,0.5,0,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,2.418252151396787,0.41352180723685,0.0031290748312749216,0.6128011901670376
3.0,0.5,0,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,2.6284614118116414,0.3804507060694339,0.004943137696694876,0.6324899803144691
3.0,0.5,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,2.23783872842935,0.44685972554503967,2.4803360320988153e-06,0.43513971873884194
3.0,0.5,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,1.8158184987790613,0.5507158345794969,0.004442686894902006,0.44853628345960295
3.0,0.5,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.7655951273573294,0.566381264031216,0.001317032866324189,0.3827992800163429
3.0,0.5,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,1.5477540544249146,0.6460974837320398,0.00915392883198803,0.39574202699663863
3.0,0.5,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.8350273339982568,0.5449510105231762,1.4019505470877184e-07,0.3919706531344219
3.0,0.5,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,2.106017937058812,0.4748297639841395,0.016303505239447274,0.538289909440617
3.0,0.5,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,2.0207469594160026,0.494866512276728,6.329311121357378e-05,0.4493963547304812
3.0,0.5,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,2.0917370289077506,0.47807156740069445,0.017735184729011373,0.4934717644256801
3.0,0.5,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.7270402578883195,0.5790252980105492,0.0063883580227696996,0.3487440229622988
3.0,0.5,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,2.1142294429405353,0.472985561401117,1.6841458556329085e-05,0.43773508805543465
3.0,4.0,0,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.8767275620973707,0.5328423902308079,1.4085040184443477e-05,0.27289320553514396
3.0,4.0,0,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,1.8727373531345788,0.5339777082601598,0.0007770052264462909,0.26414859612371744
3.0,4.0,0,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,2.1342144887559167,0.46855646668527834,4.0193922720273994e-05,0.34372029515540936
3.0,4.0,0,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,2.0184096984543722,0.4954395536078553,0.003748937566246624,0.34350215200098366
3.0,4.0,0,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,2.2457141179862177,0.4452926541231893,0.005785619186775624,0.3985091100787335
3.0,4.0,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,2.095151466899195,0.4772924610935127,2.649255731550683e-06,0.2876889373302127
3.0,4.0,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,1.876243904592663,0.5329797461578442,0.0042996078645743865,0.322677629494188
3.0,4.0,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,2.069414776281303,0.4832284042143451,0.0011236736288942747,0.36346827925784614
3.0,4.0,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,2.0775783789577638,0.48132961438579236,0.006819492639663548,0.4060229368924996
3.0,4.0,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,2.398096273923445,0.4169974370394786,1.0727749351825646e-07,0.46671453245261063
3.0,4.0,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,2.523164459635287,0.3963277130752491,0.013608100074527575,0.45229856099302895
3.0,4.0,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,2.3827297885019765,0.41968669919080526,5.3677661081837785e-05,0.3874179506741048
3.0,4.0,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,2.5731416605049944,0.38862998308602414,0.014417139631912759,0.48671653495790795
3.0,4.0,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,2.299259824675231,0.43492257345959123,0.004798479653636141,0.41467046679974123
3.0,4.0,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,2.343787924554907,0.4266597628238499,1.5191949394745507e-05,0.4484512726358138
4.0,0.5,0,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,2.3457672137147942,0.4262997599051545,1.1268715400593032e-05,0.39695508239244925
4.0,0.5,0,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,2.4524036931282494,0.4077632091331648,0.0005933471374325908,0.41276314571232753
4.0,0.5,0,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,2.9431858307631664,0.33976787654644985,2.914612163897957e-05,0.5542688747445568
4.0,0.5,0,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,2.830468583811976,0.3532983922588659,0.0026733707577214273,0.5294761815228907
4.0,0.5,0,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,3.052695929563197,0.3275793014023141,0.0042561876416211146,0.6105467850746606
4.0,0.5,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,2.643801762219199,0.3782431853591788,2.099473610869509e-06,0.4066115091872785
4.0,0.5,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,2.059321719904456,0.48559678185999805,0.003917364135032117,0.3403775690412329
4.0,0.5,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,2.1562083069400617,0.46377708349483604,0.0010784425622825898,0.35830198493209736
4.0,0.5,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,1.7612909959622198,0.5677653506958882,0.008044116784850982,0.3310903214522802
4.0,0.5,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.9891396045955472,0.5027299228720201,1.293331834968348e-07,0.35981281713112223
4.0,0.5,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,2.456128965883966,0.40714474438849263,0.013979507977037708,0.5027404275484392
4.0,0.5,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,2.4863171367252237,0.40220130619262806,5.144129047240805e-05,0.49361007704065585
4.0,0.5,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,2.256231926810363,0.44321684668902844,0.016442167213118423,0.4443704723728281
4.0,0.5,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,2.135782378027515,0.4682124968759889,0.005165765763699433,0.35860479827772357
4.0,0.5,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,2.2073554203073837,0.45303080364862386,1.613093533296752e-05,0.3406662508887929
4.0,4.0,0,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,2.007313864665032,0.49817819604751934,1.316873439311655e-05,0.3610951139846135
4.0,4.0,0,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,2.2154756753251443,0.45137033601293747,0.0006568010325517141,0.3660917269112087
4.0,4.0,0,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,2.6328203984008076,0.3798208189998097,3.25819612616376e-05,0.39642279696681937
4.0,4.0,0,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,2.1141243755777066,0.47300906775020723,0.0035792085035415123,0.2787382090212199
4.0,4.0,0,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,2.314000262170344,0.4321520685836402,0.005614885573456126,0.28945185090424674
4.0,4.0,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,2.457473891586985,0.4069219223135758,2.258657579700697e-06,0.3688830024633678
4.0,4.0,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,1.9025830694151682,0.5256012292316825,0.004240084534404117,0.2658172677758106
4.0,4.0,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,2.129041761409312,0.4696948731236034,0.0010922034755260928,0.3518133849572893
4.0,4.0,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,1.7612258969318837,0.5677863366317941,0.008044414114230203,0.2565914693120443
4.0,4.0,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,2.0478129922115493,0.48832584020284164,1.2562756387444626e-07,0.30917669855670066
4.0,4.0,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,2.012446089550234,0.4969077210030964,0.0170615623690481,0.16838262261982223
4.0,4.0,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.9479726144461453,0.5133542394713406,6.565767972727529e-05,0.20834333575365563
4.0,4.0,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,2.1156099594012687,0.47267692022163027,0.017535057654337733,0.1862370835295261
4.0,4.0,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.9290421955955273,0.5183919783005491,0.005719393547905799,0.23541443586309846
4.0,4.0,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,2.0937856465906317,0.47760380898031624,1.7005899147237504e-05,0.2607699679757189
5.0,0.5,0,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,2.0128879037659915,0.49679865338206886,1.3132267861483044e-05,0.24986824542660943
5.0,0.5,0,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,2.0382363825921233,0.4906202286156093,0.0007139145996875035,0.25993299238441153
5.0,0.5,0,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,2.457447361351979,0.4069263153819271,3.490713721019467e-05,0.3184940693694933
5.0,0.5,0,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,2.0316032209469777,0.4922220981387678,0.0037245914283818727,0.23776794355852807
5.0,0.5,0,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,2.2430906776944513,0.4458134528149547,0.005792385844333581,0.2509765038964567
5.0,0.5,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.9637529993565401,0.5092290121658215,2.826522497466976e-06,0.19429725869867703
5.0,0.5,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,1.3730029912070285,0.7283305327112829,0.005875524743725754,0.17806129764057294
5.0,0.5,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.659998492727638,0.6024101855398935,0.0014008126040708237,0.21749557360649205
5.0,0.5,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,1.3278548821226959,0.7530943429611899,0.010669863593058994,0.2559064091270847
5.0,0.5,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.7230238436345542,0.5803750213291277,1.4930829798577149e-07,0.3040429626199826
5.0,0.5,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,1.8366037417549224,0.5444832640079859,0.018695091211346354,0.2377710845981252
5.0,0.5,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,2.0898869220481995,0.4784947881390383,6.119917814092066e-05,0.19993469868341193
5.0,0.5,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,1.774852804376096,0.5634270050645267,0.020901644643840183,0.3145767522721989
5.0,0.5,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,1.7063254473213876,0.5860546717918398,0.006465912762683561,0.20280512406982712
5.0,0.5,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.8079257868743628,0.553120049097177,1.9694783823738972e-05,0.26316061286699954
5.0,4.0,0,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,2.0469695799533527,0.48852704495139027,1.2913617958111761e-05,0.2802209790550378
5.0,4.0,0,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,1.9232033274798084,0.519965822495957,0.0007566161571972624,0.316638781135882
5.0,4.0,0,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,2.170428771123066,0.4607384556013604,3.952327455793776e-05,0.42860606327193806
5.0,4.0,0,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,1.994401913111448,0.5014034500397712,0.0037940657261038616,0.3254173443860135
5.0,4.0,0,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,2.07532554779825,0.48185211282197044,0.006260630628682956,0.48480677655513427
5.0,4.0,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.8408749369457305,0.5432199547782101,3.0151923526965513e-06,0.25489545973276906
5.0,4.0,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,1.5353522801949764,0.6513163219277655,0.005254242399029047,0.2610582958501698
5.0,4.0,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.8454069186428592,0.5418859059742853,0.0012600726635735933,0.29849002233195
5.0,4.0,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,1.7878112874128598,0.5593431516181437,0.00792479081174677,0.35243120660813454
5.0,4.0,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,2.220965249602593,0.45025468101265176,1.1583331055180189e-07,0.35848967270791754
5.0,4.0,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,2.2668546624576242,0.4411398827465383,0.015146747182275579,0.5171861045396114
5.0,4.0,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,2.3537169159665714,0.4248599282336986,5.433931377609413e-05,0.3320058535388052
5.0,4.0,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,2.23187767482524,0.4480532294756261,0.016621584162356543,0.5393521468590023
5.0,4.0,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,2.064187203799098,0.4844521844528048,0.005344937448900543,0.3454010380709833
5.0,4.0,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,2.05665244011732,0.48622702625581005,1.7312943522835873e-05,0.3683209311289704
6.0,0.5,0,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.3085988597463605,0.7641761205521952,2.0200065841810102e-05,0.0317951677313182
6.0,0.5,0,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,0.9569810258113477,1.0449527974205968,0.0015205387274142403,0.03488530066465846
6.0,0.5,0,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,1.5231337664942466,0.6565411535072664,5.6319710137467053e-05,0.037598714678158125
6.0,0.5,0,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,0.7902876893331744,1.2653619858912086,0.009574857415527853,0.02245117825895337
6.0,0.5,0,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,0.8378438834437038,1.193539774844214,0.015507479311814981,0.028059779579535905
6.0,0.5,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.4790427736204115,0.6761129683573606,3.752827254997321e-06,0.028834636994511453
6.0,0.5,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,0.786996295569669,1.2706540114984248,0.010250509555711405,0.018613174757617538
6.0,0.5,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,0.9166874919897733,1.090884307616533,0.002536684346269434,0.022691700008814514
6.0,0.5,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,0.7666171139072315,1.3044321367980969,0.01848123425188897,0.01792432940747686
6.0,0.5,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.3401966601097641,0.7461591494475882,1.919582141481439e-07,0.02295195908830648
6.0,0.5,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,0.8098362832429697,1.234817481868711,0.04239804412530481,0.02904102336848602
6.0,0.5,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.2682873672000072,0.7884648431117751,0.00010084415042244803,0.0326983243915141
6.0,0.5,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,0.9050048383256577,1.1049664683009786,0.04099131964954558,0.028494537291085774
6.0,0.5,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,0.9070575254283131,1.1024659097864817,0.012163452898885692,0.033158309251433864
6.0,0.5,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,1.4351927487173874,0.6967705215161424,2.48097041834102e-05,0.029811153692060898
6.0,4.0,0,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.7929662561357307,0.5577349805540893,1.4743045518528165e-05,0.2218462455886315
6.0,4.0,0,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,1.8858927006038302,0.5302528609818667,0.0007715851016767043,0.2700626433666753
6.0,4.0,0,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,2.312318459013395,0.432466382864354,3.7098026828945305e-05,0.3682576939616843
6.0,4.0,0,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,1.8090080370070263,0.5527891416416719,0.004182895701851836,0.23473110159039523
6.0,4.0,0,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,2.0412034651184605,0.48990706565450853,0.006365287395923524,0.3359794426643966
6.0,4.0,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.931289130230942,0.5177888615157383,2.8740347290650246e-06,0.3025838200517105
6.0,4.0,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,1.541500036472803,0.6487187650596226,0.005233287614125009,0.22338135802282233
6.0,4.0,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,1.7400823892189279,0.5746854322506366,0.0013363429374141447,0.31184195460043274
6.0,4.0,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,1.538671622934257,0.6499112514293293,0.00920796240890442,0.24091873579855477
6.0,4.0,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.8784741834097436,0.5323469488331394,1.369525116469817e-07,0.33808052611931155
6.0,4.0,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,2.0363593679600793,0.4910724579040039,0.016861205841876427,0.28698563900313206
6.0,4.0,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,2.186993723316851,0.45724868312990596,5.848181486448559e-05,0.280570328506228
6.0,4.0,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,2.1619883513754217,0.4625371822025851,0.017158900319047342,0.30722964104701234
6.0,4.0,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,2.1036731490605463,0.47535901689222865,0.005244612972340389,0.2606155359991307
6.0,4.0,0,raw,14,-0.21630394051403923,0.04162771276085242,5.147285144449704,0.0015024015617280991,0.5195837738285636,2.297718719766382,0.43521428075481483,1.5496547612874922e-05,0.2549856019064861
7.0,0.5,0,raw,0,0.07210131350467973,0.20813856380426227,5.147068562018063,0.0012798121389270486,0.5199186403998483,1.2969223811550663,0.7710561669152313,2.0381931495277014e-05,0.013953621586340777
7.0,0.5,0,raw,1,0.10815197025701961,0.18732470742383606,5.144408487097705,-0.008533825831208507,0.5292631038427693,0.9557646414359212,1.046282689949296,0.001522473889555705,0.014041326185455704
7.0,0.5,0,raw,2,0.14420262700935949,0.16651085104340982,5.147184635464241,0.0023193317508343274,0.5198165912370559,1.5456241568527274,0.6469878175534258,5.550020155237393e-05,0.017809844291815043
7.0,0.5,0,raw,3,0.1081519702570196,0.22895242018468848,5.145607021581596,0.020355732276406392,0.5191554241865939,0.7699263348100136,1.2988255561446138,0.009828072635649379,0.008100485208199268
7.0,0.5,0,raw,4,0.14420262700935949,0.20813856380426224,5.14564473400505,0.026715871630664557,0.5189042758364556,0.835639344443298,1.196688507607548,0.01554839031387372,0.00927165222378477
7.0,0.5,0,raw,5,0.07210131350467978,-0.20813856380426232,5.146844912315772,0.0005797263311832068,0.5205325849982075,1.5095831603855718,0.6624345224840636,3.6769037823208115e-06,0.012066655708139007
7.0,0.5,0,raw,6,0.10815197025701967,-0.22895242018468864,5.145283064283133,0.020767649695250218,0.5201991268486323,0.7825826154788191,1.277820360714447,0.010308321304978834,0.009039904389694098
7.0,0.5,0,raw,7,0.10815197025701966,-0.1873247074238361,5.144121377789962,-0.010719092181551456,0.5293336940278256,0.9276359154709668,1.0780091448834141,0.002506745127662345,0.010444532264011805
7.0,0.5,0,raw,8,0.1442026270093595,-0.20813856380426232,5.14534716925702,0.02758948382352358,0.5198300769023786,0.7622402299747656,1.3119223581692947,0.01858735593645541,0.010672764458278847
7.0,0.5,0,raw,9,0.1442026270093595,-0.1665108510434099,5.147021734594037,-0.0001259620521843198,0.5199197772191021,1.3644433145307129,0.732899629724772,1.8854704680088528e-07,0.01194279722840221
7.0,0.5,0,raw,10,-0.2523545972663792,-0.02081385638042621,5.145677872466416,-0.0434418685841995,0.51985771673767,0.8002400302107481,1.2496250652902778,0.04290646952785632,0.009626391342349539
7.0,0.5,0,raw,11,-0.21630394051403923,-0.04162771276085253,5.147376441087658,0.002858217999507969,0.5206594926129264,1.2516111408889716,0.7989701971570324,0.00010218777850280725,0.008239298957775663
7.0,0.5,0,raw,12,-0.2523545972663792,0.02081385638042632,5.14568083614509,-0.04516075583106109,0.519842788437298,0.9008526046651936,1.1100595089822214,0.04118025792463549,0.017717588263951273
7.0,0.5,0,raw,13,-0.21630394051403923,0.0,5.144627763799344,0.02362499790397463,0.5292851652193965,0.8920379485020082,1.1210285410831362,0.012368253509455106,0.013823296192442299
