field,angle,mode,sigma,rho,delta_rho_over_rho0
4.0,0,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,1,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,2,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,3,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,4,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,5,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,6,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,7,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,8,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,9,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,10,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,11,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,12,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,13,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,14,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,15,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,16,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,17,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,18,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,19,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,20,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,21,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,22,raw,0.25487463761086293,3.9234974863476935,0.0
4.0,23,raw,0.2545806349513404,3.9280285407063116,0.0011548508376479916
4.0,24,raw,0.2545806349513404,3.9280285407063116,0.0011548508376479916
4.0,25,raw,0.2545806349513404,3.9280285407063116,0.0011548508376479916
4.0,26,raw,0.224332644904151,4.457665982707344,0.13614600193280557
4.0,27,raw,0.2049830430518776,4.878452310549989,0.24339376475330532
4.0,28,raw,0.19811732527418843,5.047514136464492,0.2864833363670951
4.0,29,raw,0.20004684164700987,4.99882923302802,0.27407478924660444
4.0,30,raw,0.19423547829722926,5.148390030320557,0.3121940432573316
4.0,31,raw,0.20004684164700987,4.99882923302802,0.27407478924660444
4.0,32,raw,0.19811732527418843,5.047514136464492,0.2864833363670951
4.0,33,raw,0.20777303646062636,4.812944052004087,0.22669737109589994
4.0,34,raw,0.17640413383716408,5.668801395114042,0.44483370126764576
4.0,35,raw,0.2546462031860693,3.9270171221414314,0.0008970658974511991
4.0,36,raw,0.2546462031860693,3.9270171221414314,0.0008970658974511991
4.0,37,raw,0.2546462031860693,3.9270171221414314,0.0008970658974511991
4.0,38,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,39,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,40,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,41,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,42,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,43,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,44,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,45,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,46,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,47,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,48,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,49,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,50,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,51,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,52,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,53,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,54,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,55,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,56,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,57,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,58,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
4.0,59,raw,0.254529617682467,3.9288158647514595,0.0013555197683372544
